id,age,sex,marits,canton,region,nationality,mother_tongue,educ,insured_earn,lastj_occpt,lastj_fct,lastj_rate,child_subsidies,unempl_r,gdp_gr,treat,date_start,date_end,contr_2y
26426,24.916666,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,3569.7109,sales,Specialist role,88.351151,0,2.0999999,1.32221,0,10jun2015,21sep2015,14
26426,20.5,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,3191,sales,Specialist role,100,0,1.9,-.89851999,0,20jan2011,03apr2011,14
26433,49.166668,Male,Unmarried,UR,Central Switzerland,Swiss,French,University,10500,"banking, trust & insurance",Specialist role,93.807938,0,1,2.3784001,7,28aug2015,25jul2016,13
26433,45.5,Male,Unmarried,UR,Central Switzerland,Swiss,French,University,10500,"banking, trust & insurance",Specialist role,100,0,1.2,3.71275,0,01dec2011,18nov2012,14
26439,44.25,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,4256.98,cleaning & pers service,,100,0,3.5,.48105001,0,21may2015,25nov2015,4
26439,40,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,4658,cleaning & pers service,,100,0,2,1.24907,0,03feb2011,07jul2011,4
26454,25.083334,Male,Unmarried,FR,Mittelland,Swiss,French,University,3320,informatics,Specialist role,100,0,2.0999999,.53127998,0,04oct2011,27aug2012,16
26454,28.75,Male,Unmarried,FR,Mittelland,Swiss,French,University,2860.6663,gastronomy,Specialist role,89.437279,0,2.7,.39523,0,21jun2015,13jun2016,15
26461,24.083334,Male,Unmarried,ZG,Central Switzerland,Swiss,German,University,3751,gastronomy,Specialist role,100,0,1.9,-.89851999,0,26mar2011,17jun2011,11
26461,28.5,Male,Unmarried,ZG,Central Switzerland,Swiss,German,University,5101.1489,gastronomy,Specialist role,90.484718,0,2.0999999,1.32221,0,30aug2015,08dec2015,11
26464,61.583332,Male,Unmarried,GE,Lake Geneva,Swiss,French,Apprenticeship or matura,10500,sales,Specialist role,84.271004,0,5.0999999,-1.26754,9,11oct2015,15aug2017,12
26464,56.916668,Male,Unmarried,GE,Lake Geneva,Swiss,French,Apprenticeship or matura,10500,sales,Specialist role,100,0,5.5999999,-.25812,0,04feb2011,05nov2012,14
26466,27.416666,Male,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,4656.3086,construction,Specialist role,95.159592,0,1,2.3784001,0,16dec2015,27nov2016,10
26466,22.666666,Male,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,3985,construction,Specialist role,92.860001,0,1.2,3.71275,0,01mar2011,05jan2012,11
26495,29.833334,Male,Married,BE,Mittelland,Swiss,Other,Apprenticeship or matura,6001.6514,education,Specialist role,93.773682,0,3.5,.48105001,0,22mar2015,26sep2015,18
26495,26.416666,Male,Married,BE,Mittelland,Swiss,Other,Apprenticeship or matura,4736,sales,Specialist role,100,0,2,1.24907,0,21oct2011,31jan2012,18
26498,33.666668,Male,Married,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,6328.8838,"banking, trust & insurance",Specialist role,100,0,1.8,1.26635,0,01apr2015,13apr2016,13
26498,29.5,Male,Married,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,5081,"banking, trust & insurance",Specialist role,100,0,2.5999999,.75863999,0,01feb2011,31jan2012,14
26508,32.166668,Male,Married,BL,North-Western Switzerland,Swiss,German,University,9105,management & hr,Managerial role,100,0,2.7,1.57066,0,03oct2011,31mar2012,18
26508,35.666668,Male,Married,BL,North-Western Switzerland,Swiss,German,University,7674.8579,management & hr,Managerial role,100,0,2.3,1.1521699,0,07apr2015,21oct2015,18
26509,51.166668,Male,Married,BL,North-Western Switzerland,Swiss,German,School,4773,"production (blue collar, incl cars)",,95.849998,0,2.7,1.57066,0,23jun2011,30sep2011,17
26509,55,Male,Married,BL,North-Western Switzerland,Swiss,German,School,5350.8755,"production (blue collar, incl cars)",,100,0,2.3,1.1521699,1,29apr2015,29aug2015,16
26510,27.666666,Male,Unmarried,NE,Mittelland,Swiss,French,University,3078.3428,informatics,,100,0,5,3.2692299,0,22aug2015,22dec2015,9
26510,24,Male,Unmarried,NE,Mittelland,Swiss,French,University,3320,informatics,Specialist role,100,0,4.6999998,8.0723896,0,23dec2011,31mar2012,10
26514,19.75,Male,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,1293,sales,,47,0,1.2,3.71275,0,15aug2011,02dec2011,8
26514,23.5,Male,Married,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,1645.1329,sales,,42.441605,0,1,2.3784001,0,08may2015,23sep2015,8
26527,24.333334,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,4041.783,construction,Specialist role,91.296158,0,2.0999999,1.32221,0,05jan2015,16feb2015,19
26527,21.166666,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,4121,food & agriculture,Specialist role,100,0,1.9,-.89851999,0,28nov2011,01jan2012,19
26532,52.416668,Male,Married,ZG,Central Switzerland,Swiss,German,University,10337.537,sales,Specialist role,100,0,2.0999999,1.32221,0,08oct2015,06jan2016,14
26532,48.166668,Male,Married,ZG,Central Switzerland,Swiss,German,University,10500,sales,Specialist role,100,0,1.9,-.89851999,0,01jul2011,31aug2011,14
26539,25.833334,Male,Married,GE,Lake Geneva,Swiss,Other,Apprenticeship or matura,981.31628,sales,,87.173759,0,5.0999999,-1.26754,0,24oct2015,23jun2016,7
26539,21.666666,Male,Unmarried,GE,Lake Geneva,Swiss,Other,Apprenticeship or matura,1735,sales,Specialist role,100,0,5.5999999,-.25812,0,01aug2011,12mar2012,8
26555,30.833334,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Specialized,5720,gastronomy,Specialist role,100,0,1.9,-.89851999,0,03oct2011,01dec2011,18
26555,34.5,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Specialized,5048.2432,gastronomy,Specialist role,93.266937,0,2.0999999,1.32221,0,28jun2015,02oct2015,18
26557,53.083332,Male,Unmarried,GE,Lake Geneva,Swiss,French,University,10312.421,"engineers, technicians",Managerial role,100,0,5.0999999,-1.26754,4,12jun2015,18dec2015,19
26557,49.583332,Male,Married,GE,Lake Geneva,Swiss,French,University,10500,"engineers, technicians",Managerial role,100,0,5.5999999,-.25812,0,01dec2011,15may2012,19
26567,47.666668,Male,Unmarried,BE,Mittelland,Swiss,Other,School,5260.936,"tourism,transport,communication",,88.098579,1,3.5,.48105001,1,30jul2015,12dec2015,0
26581,27,Male,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,4530.167,"production (blue collar, incl cars)",Specialist role,99.50209,0,1.8,1.26635,0,20aug2015,18oct2015,11
26581,22.666666,Male,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,4990,"production (blue collar, incl cars)",Specialist role,98.639999,0,2.5999999,.75863999,0,01apr2011,13may2011,11
26609,39.333332,Male,Married,UR,Central Switzerland,Swiss,French,University,10500,management & hr,Managerial role,100,0,1.2,3.71275,0,03oct2011,25apr2013,18
26609,43.083332,Male,Married,UR,Central Switzerland,Swiss,French,University,9943.2422,management & hr,Managerial role,78.327728,0,1,2.3784001,0,27jul2015,29mar2017,17
26610,35.583332,Male,Unmarried,ZG,Central Switzerland,Swiss,German,University,9226.3291,"banking, trust & insurance",Managerial role,87.130554,0,2.0999999,1.32221,0,28oct2015,30mar2016,15
26610,31.5,Male,Unmarried,ZG,Central Switzerland,Swiss,German,University,8046,"banking, trust & insurance",Managerial role,80,0,1.9,-.89851999,0,02sep2011,13jan2012,16
26616,51.416668,Male,Unmarried,UR,Central Switzerland,Swiss,Other,Apprenticeship or matura,5925,"production (blue collar, incl cars)",Specialist role,100,0,1.2,3.71275,0,06jan2011,01jun2012,15
26616,56.083332,Male,Unmarried,UR,Central Switzerland,Swiss,Other,Apprenticeship or matura,8903.583,"production (blue collar, incl cars)",Specialist role,78.179237,0,1,2.3784001,3,14sep2015,27nov2016,13
26619,24.083334,Male,Unmarried,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,4948.208,"production (blue collar, incl cars)",Specialist role,100,0,3.9000001,1.27924,0,23mar2015,25aug2015,14
26619,20.833334,Male,Unmarried,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,4782,"production (blue collar, incl cars)",Specialist role,100,0,4.4000001,1.8381799,0,01dec2011,02mar2012,14
26632,42.333332,Male,Married,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,9010.79,"banking, trust & insurance",Specialist role,100,0,3.5,-.23394001,0,20aug2015,29oct2015,10
26632,38.333332,Male,Married,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,10500,"banking, trust & insurance",Specialist role,100,0,2,1.83551,0,01aug2011,01oct2011,10
26634,26.583334,Male,Unmarried,SZ,Central Switzerland,Swiss,German,Apprenticeship or matura,5152.9565,construction,,89.586998,0,2.2,1.87919,0,15feb2015,14sep2015,8
26634,23.25,Male,Unmarried,SZ,Central Switzerland,Swiss,German,Apprenticeship or matura,4893,construction,,85.629997,0,2.4000001,-1.18426,0,18oct2011,01may2012,9
26662,22,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,3790,"production (blue collar, incl cars)",,100,0,1.9,-.89851999,0,01sep2011,01aug2012,18
26662,25.333334,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,5045.4414,"production (blue collar, incl cars)",,90.300972,0,2.0999999,1.32221,0,27jan2015,11jan2016,16
26663,19,Male,Unmarried,NE,Mittelland,Swiss,French,School,1107,construction,,100,0,4.6999998,8.0723896,0,01dec2011,26oct2012,7
26663,23,Male,Unmarried,NE,Mittelland,Swiss,French,School,508.61035,construction,,93.492783,0,5,3.2692299,0,15dec2015,29nov2016,6
26695,34.333332,Male,Unmarried,LU,Central Switzerland,Swiss,Other,,5270.1177,science & arts,,77.364388,0,1.9,1.14118,,13mar2015,04jun2015,3
26696,61,Male,Unmarried,VD,Lake Geneva,Swiss,Other,Apprenticeship or matura,6603.7451,construction,,98.601059,0,3.9000001,1.27924,2,12dec2015,25apr2016,0
26696,57,Male,Unmarried,VD,Lake Geneva,Swiss,Other,Apprenticeship or matura,5624,construction,,100,0,4.4000001,1.8381799,0,19dec2011,09apr2012,0
26703,35.416668,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,6069,sales,Specialist role,100,0,1.9,-.89851999,0,21sep2011,06feb2012,0
26703,38.833332,Male,Married,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,7612.3647,sales,Specialist role,100,0,2.0999999,1.32221,0,19feb2015,24jul2015,0
26704,39.5,Male,Married,ZG,Central Switzerland,Swiss,German,University,10500,"banking, trust & insurance",Specialist role,100,0,1.9,-.89851999,0,01dec2011,15oct2012,5
26704,42.75,Male,Married,ZG,Central Switzerland,Swiss,German,University,10422.458,"banking, trust & insurance",Specialist role,100,0,2.0999999,1.32221,0,08mar2015,01feb2016,4
26746,21.666666,Male,Unmarried,FR,Mittelland,Swiss,French,Apprenticeship or matura,3867,food & agriculture,Specialist role,100,0,2.0999999,.53127998,0,17mar2011,20jun2011,0
26746,25.833334,Male,Unmarried,FR,Mittelland,Swiss,French,Apprenticeship or matura,4180.8882,food & agriculture,Specialist role,84.063507,0,2.7,.39523,0,15may2015,20aug2015,0
26752,38.083332,Male,Married,LU,Central Switzerland,Swiss,German,University,10500,security & law,Specialist role,87.36956,0,1.9,1.14118,0,22jul2015,19nov2015,17
26752,34.083332,Male,Married,LU,Central Switzerland,Swiss,German,University,10500,security & law,Specialist role,100,0,1.8,.60433,0,01jul2011,30sep2011,17
26764,38.333332,Male,Unmarried,ZG,Central Switzerland,Swiss,German,University,7500,"banking, trust & insurance",Specialist role,90.339996,0,1.9,-.89851999,0,29apr2011,31dec2011,11
26764,42.333332,Male,Unmarried,ZG,Central Switzerland,Swiss,German,University,8150.7988,"banking, trust & insurance",Specialist role,80.939529,0,2.0999999,1.32221,0,22apr2015,02feb2016,10
26774,41.166668,Male,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,5633,raw material preparation,Specialist role,100,0,2,1.83551,0,12dec2011,17sep2012,17
26774,45.166668,Male,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,6691.6372,raw material preparation,Specialist role,80.523422,0,3.5,-.23394001,2,01dec2015,04aug2016,16
26800,48.583332,Male,Married,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,7484.2451,"banking, trust & insurance",Specialist role,100,0,3.5,-.23394001,3,20feb2015,22sep2015,9
26800,45.166668,Male,Married,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,8125,"banking, trust & insurance",Specialist role,100,0,2,1.83551,0,01sep2011,27feb2012,10
26801,43.166668,Male,Unmarried,UR,Central Switzerland,Swiss,Other,Apprenticeship or matura,5707.8276,"production (blue collar, incl cars)",Specialist role,100,0,1,2.3784001,0,18apr2015,08aug2015,1
26804,33.166668,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,6525.1016,construction,Specialist role,69.697441,0,3.5,.48105001,0,18nov2015,13mar2016,0
26804,29.25,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,5925,construction,Specialist role,100,0,2,1.24907,0,23dec2011,31mar2012,0
26820,48.75,Male,Married,VD,Lake Geneva,Swiss,Other,School,6496.1606,construction,,98.312218,1,3.9000001,1.27924,2,10dec2015,09mar2016,4
26822,32.583332,Male,Unmarried,GE,Lake Geneva,Swiss,French,Apprenticeship or matura,4076.2612,sales,Specialist role,92.958633,0,5.0999999,-1.26754,0,07aug2015,28dec2015,14
26822,28,Male,Unmarried,GE,Lake Geneva,Swiss,French,Apprenticeship or matura,3540,sales,,96.080002,0,5.5999999,-.25812,0,25jan2011,01jun2011,15
26859,31.166666,Male,Unmarried,BE,Mittelland,Swiss,Other,Specialized,4744.2466,"production (blue collar, incl cars)",Specialist role,100,0,3.5,.48105001,0,27nov2015,01feb2016,11
26859,27.083334,Male,Unmarried,BE,Mittelland,Swiss,Other,Specialized,2756,"production (blue collar, incl cars)",Specialist role,100,0,2,1.24907,0,07oct2011,30nov2011,11
26865,40,Male,Unmarried,FR,Mittelland,Swiss,French,University,10500,informatics,Managerial role,76.70813,0,2.7,.39523,0,18jun2015,20nov2015,0
26865,36.25,Male,Unmarried,FR,Mittelland,Swiss,French,University,10500,informatics,Managerial role,100,0,2.0999999,.53127998,0,29sep2011,09jan2012,0
26870,32.333332,Male,Unmarried,VD,Lake Geneva,Swiss,French,University,2186.6458,science & arts,Specialist role,82.048264,0,3.9000001,1.27924,0,23apr2015,19jul2015,15
26870,28.166666,Male,Unmarried,VD,Lake Geneva,Swiss,French,University,3320,science & arts,Specialist role,100,0,4.4000001,1.8381799,0,02feb2011,01apr2011,15
26874,49.083332,Male,Unmarried,TG,Oriental Switzerland,Swiss,Italian,University,8690.6904,"banking, trust & insurance",Specialist role,78.250458,0,3.5,-.23394001,3,13sep2015,10sep2016,12
26874,45.083332,Male,Unmarried,TG,Oriental Switzerland,Swiss,Italian,University,9673,"banking, trust & insurance",Specialist role,100,0,2,1.83551,0,01sep2011,01oct2012,13
26880,41.583332,Male,Unmarried,GL,Oriental Switzerland,Swiss,German,Apprenticeship or matura,2654,"production (blue collar, incl cars)",Specialist role,55.540001,1,1.9,1.89253,0,01may2011,04dec2011,0
26880,45.833332,Male,Unmarried,GL,Oriental Switzerland,Swiss,German,Apprenticeship or matura,3526.2148,"production (blue collar, incl cars)",Specialist role,66.989937,1,2,.20322999,1,13aug2015,20feb2016,0
26909,55,Male,Unmarried,SZ,Central Switzerland,Swiss,German,Apprenticeship or matura,9696,informatics,Managerial role,100,0,2.4000001,-1.18426,0,31may2011,31oct2011,0
26909,59.416668,Male,Unmarried,SZ,Central Switzerland,Swiss,German,Apprenticeship or matura,9548.1279,informatics,Managerial role,100,0,2.2,1.87919,4,08oct2015,28apr2016,0
26910,44.166668,Male,Married,UR,Central Switzerland,Swiss,French,Specialized,10500,management & hr,,100,0,1,2.3784001,0,13feb2015,27mar2015,19
26910,40.916668,Male,Married,UR,Central Switzerland,Swiss,French,Specialized,10500,management & hr,Specialist role,100,0,1.2,3.71275,0,03nov2011,12dec2011,19
26914,49.916668,Male,Married,BL,North-Western Switzerland,Swiss,German,Apprenticeship or matura,5856,construction,Specialist role,100,0,2.7,1.57066,0,01apr2011,08may2011,16
26914,54.416668,Male,Married,BL,North-Western Switzerland,Swiss,German,Apprenticeship or matura,6420.5918,construction,Specialist role,88.669296,0,2.3,1.1521699,2,30oct2015,20mar2016,16
26924,58.083332,Male,Unmarried,BS,North-Western Switzerland,Swiss,German,,10500,social occupations,Managerial role,100,0,2.5,1.86443,,06jul2015,27apr2017,14
26937,34.666668,Male,Unmarried,AG,North-Western Switzerland,Swiss,Other,Apprenticeship or matura,4920.3936,informatics,Studying or other,100,0,1.8,1.26635,0,16aug2015,13dec2015,14
26937,30.25,Male,Unmarried,AG,North-Western Switzerland,Swiss,Other,Apprenticeship or matura,4547,informatics,Studying or other,100,0,2.5999999,.75863999,0,28mar2011,30jun2011,14
26939,46.5,Male,Married,VD,Lake Geneva,Swiss,Other,School,4796,food & agriculture,Specialist role,100,0,4.4000001,1.8381799,0,01dec2011,01mar2012,1
26939,50.416668,Male,Unmarried,VD,Lake Geneva,Swiss,Other,School,3629.749,construction,Specialist role,100,0,3.9000001,1.27924,1,11nov2015,18feb2016,0
26951,50.5,Male,Unmarried,LU,Central Switzerland,Swiss,German,Apprenticeship or matura,8977.1719,"production (blue collar, incl cars)",Specialist role,83.705559,0,1.9,1.14118,3,28oct2015,19apr2016,17
26951,46.25,Male,Married,LU,Central Switzerland,Swiss,German,Apprenticeship or matura,7546,"production (blue collar, incl cars)",Specialist role,100,0,1.8,.60433,0,01jul2011,30sep2011,17
26957,41.666668,Male,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,4670,"tourism,transport,communication",Specialist role,100,1,2,1.83551,0,01mar2011,01jul2011,10
26957,46,Male,Married,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,5114.793,"tourism,transport,communication",Specialist role,100,1,3.5,-.23394001,1,09jul2015,23nov2015,10
26966,20.416666,Male,Unmarried,BL,North-Western Switzerland,Swiss,German,Apprenticeship or matura,3560,informatics,Specialist role,100,0,2.7,1.57066,0,04jul2011,18sep2011,11
26966,24.416666,Male,Unmarried,BL,North-Western Switzerland,Swiss,German,Apprenticeship or matura,3506.7737,informatics,Specialist role,100,0,2.3,1.1521699,0,30jul2015,31dec2015,11
26984,25,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,8624,management & hr,,100,0,1.9,-.89851999,0,01dec2011,29feb2012,0
26984,28.833334,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,6609.4805,management & hr,,99.88195,0,2.0999999,1.32221,0,02oct2015,13jan2016,0
26987,26.166666,Male,Unmarried,ZG,Central Switzerland,Swiss,German,University,6667,informatics,Specialist role,100,0,1.9,-.89851999,0,01aug2011,31aug2011,18
26987,29.666666,Male,Unmarried,ZG,Central Switzerland,Swiss,German,University,5287.9414,informatics,Specialist role,86.851631,0,2.0999999,1.32221,0,18feb2015,23apr2015,17
26992,26.416666,Male,Unmarried,BE,Mittelland,Swiss,German,Apprenticeship or matura,3288.165,food & agriculture,,94.527802,0,3.5,.48105001,0,02feb2015,25may2015,16
26992,23.25,Male,Unmarried,BE,Mittelland,Swiss,German,Apprenticeship or matura,2737,food & agriculture,,81.360001,0,2,1.24907,0,01dec2011,14mar2012,16
